t_s,F_N,p_kPa,thickness_um,T_degC,V_V,I_A,soc,seg_type
4661.0,383.01080145005625,30.31325381111528,4976.438087154116,25.0,3.58,-0.0,0.2,creep_hold
4662.0,381.876983793338,30.229683984691697,4976.369056112894,25.0,3.58,-0.0,0.2,creep_hold
4663.0,381.8991301183267,30.23174111987605,4976.333887677551,25.0,3.58,-0.0,0.2,creep_hold
4664.0,382.37399108482873,30.267332672950275,4976.345318310599,25.0,3.58,-0.0,0.2,creep_hold
4665.0,382.74248540192326,30.29504521495728,4976.307025435297,25.0,3.58,-0.0,0.2,creep_hold
4666.0,381.8239110233294,30.22741933506144,4976.321558529037,25.0,3.58,-0.0,0.2,creep_hold
4667.0,379.47695880566914,30.053987689308823,4976.426116043609,25.0,3.58,-0.0,0.2,creep_hold
4668.0,381.3101538761232,30.190196583416537,4976.296838968022,25.0,3.58,-0.0,0.2,creep_hold
4669.0,381.463712323061,30.20198794985637,4976.237468786185,25.0,3.58,-0.0,0.2,creep_hold
4670.0,380.20899479558864,30.10946257745101,4976.328147618158,25.0,3.58,-0.0,0.2,creep_hold
4671.0,380.26965268147336,30.11437242084988,4976.290111492498,25.0,3.58,-0.0,0.2,creep_hold
4672.0,381.8603070646502,30.23261533812224,4976.296461340874,25.0,3.58,-0.0,0.2,creep_hold
4673.0,381.3934960291779,30.19845340956873,4976.160694593359,25.0,3.58,-0.0,0.2,creep_hold
4674.0,380.1677830869172,30.108076524956825,4976.201197932955,25.0,3.58,-0.0,0.2,creep_hold
4675.0,381.56530361229136,30.2120132305401,4976.179594178785,25.0,3.58,-0.0,0.2,creep_hold
4676.0,381.0631083621432,30.17523024904764,4976.221855124476,25.0,3.58,-0.0,0.2,creep_hold
4677.0,379.560468723216,30.06434027579378,4976.096293243925,25.0,3.58,-0.0,0.2,creep_hold
4678.0,380.5070184943725,30.13487174032389,4976.208621579722,25.0,3.58,-0.0,0.2,creep_hold
4679.0,379.3925141267072,30.05273252790424,4976.099354927699,25.0,3.58,-0.0,0.2,creep_hold
4680.0,379.7701869733112,30.081124960986013,4976.2144605769,25.0,3.58,-0.0,0.2,creep_hold
4681.0,380.8646283648691,30.162611360360675,4976.0956441108265,25.0,3.58,-0.0,0.2,creep_hold
4682.0,379.2631241218645,30.04439808310108,4976.14480025087,25.0,3.58,-0.0,0.2,creep_hold
4683.0,379.16835339565534,30.03779469597447,4976.109773510419,25.0,3.58,-0.0,0.2,creep_hold
4684.0,380.7224510194819,30.15332970514681,4976.034231420317,25.0,3.58,-0.0,0.2,creep_hold
4685.0,379.261899770479,30.04555739040585,4975.994289083325,25.0,3.58,-0.0,0.2,creep_hold
4686.0,379.9259928745488,30.09516613885547,4976.039225187966,25.0,3.58,-0.0,0.2,creep_hold
4687.0,379.87482106862655,30.091792301379744,4976.0254527016605,25.0,3.58,-0.0,0.2,creep_hold
4688.0,379.8930426656274,30.093558715972403,4976.017619050032,25.0,3.58,-0.0,0.2,creep_hold
4689.0,380.3644561529582,30.128894900219127,4975.943997414207,25.0,3.58,-0.0,0.2,creep_hold
4690.0,379.4769306663052,30.063568938244828,4975.934120413648,25.0,3.58,-0.0,0.2,creep_hold
4691.0,379.0619482422391,30.03324616609178,4975.88456746092,25.0,3.58,-0.0,0.2,creep_hold
4692.0,379.3037405871891,30.05157337682882,4975.951027974262,25.0,3.58,-0.0,0.2,creep_hold
4693.0,380.8616268307088,30.16738902449695,4975.9944680473545,25.0,3.58,-0.0,0.2,creep_hold
4694.0,380.55721523786457,30.145256684286267,4975.935164148695,25.0,3.58,-0.0,0.2,creep_hold
4695.0,379.4981809483499,30.06722636654444,4975.860185063941,25.0,3.58,-0.0,0.2,creep_hold
4696.0,380.7137550186841,30.15768555693956,4975.876647737804,25.0,3.58,-0.0,0.2,creep_hold
4697.0,380.1205408959528,30.114160436737247,4975.902518082613,25.0,3.58,-0.0,0.2,creep_hold
4698.0,378.2626612755869,29.976956390784213,4975.939063052442,25.0,3.58,-0.0,0.2,creep_hold
4699.0,380.7821627259064,30.164002794511585,4975.789443218426,25.0,3.58,-0.0,0.2,creep_hold
4700.0,382.0026946782173,30.254829235423504,4975.86973441277,25.0,3.58,-0.0,0.2,creep_hold
4701.0,379.48816129079694,30.068984169688655,4975.816408314653,25.0,3.58,-0.0,0.2,creep_hold
4702.0,377.4292420073599,29.91688829684148,4975.784136552194,25.0,3.58,-0.0,0.2,creep_hold
4703.0,380.4860070484922,30.143732003592017,4975.841224909002,25.0,3.58,-0.0,0.2,creep_hold
4704.0,379.5218920425181,30.07273274389023,4975.795520723358,25.0,3.58,-0.0,0.2,creep_hold
4705.0,378.7325138081537,30.01467694875213,4975.734610757442,25.0,3.58,-0.0,0.2,creep_hold
4706.0,376.7307526793189,29.86681501328288,4975.716177525095,25.0,3.58,-0.0,0.2,creep_hold
4707.0,378.59411923940473,30.0052588325485,4975.847155685398,25.0,3.58,-0.0,0.2,creep_hold
4708.0,378.32633690313577,29.98583977060265,4975.684115915012,25.0,3.58,-0.0,0.2,creep_hold
4709.0,378.23995455404,29.979857744743704,4975.687581957112,25.0,3.58,-0.0,0.2,creep_hold
4710.0,378.06366403190896,29.96721585421548,4975.821489739424,25.0,3.58,-0.0,0.2,creep_hold
4711.0,379.37959950056177,30.065109222263835,4975.672648855833,25.0,3.58,-0.0,0.2,creep_hold
4712.0,377.92315947606977,29.95764144267184,4975.690166942106,25.0,3.58,-0.0,0.2,creep_hold
4713.0,378.7075558143324,30.0161615418024,4975.6859556528725,25.0,3.58,-0.0,0.2,creep_hold
4714.0,376.2937802001299,29.83778001482444,4975.661978542744,25.0,3.58,-0.0,0.2,creep_hold
4715.0,377.1438119688681,29.90116199769393,4975.621119986702,25.0,3.58,-0.0,0.2,creep_hold
4716.0,378.0574085731205,29.969252486897812,4975.716724435024,25.0,3.58,-0.0,0.2,creep_hold
4717.0,377.1010380937883,29.898826895836173,4975.551409747504,25.0,3.58,-0.0,0.2,creep_hold
4718.0,377.9633902077634,29.963121496871366,4975.483192242226,25.0,3.58,-0.0,0.2,creep_hold
4719.0,377.8057749521103,29.95186295941557,4975.688073268352,25.0,3.58,-0.0,0.2,creep_hold
4720.0,377.97570737071845,29.96486721264581,4975.524581904532,25.0,3.58,-0.0,0.2,creep_hold
4721.0,377.3858113820571,29.921587880152384,4975.487988864611,25.0,3.58,-0.0,0.2,creep_hold
4722.0,378.2871002577649,29.988766685760368,4975.587156110994,25.0,3.58,-0.0,0.2,creep_hold
4723.0,376.2130675059898,29.835551296739983,4975.569280968837,25.0,3.58,-0.0,0.2,creep_hold
4724.0,377.1081033136658,29.902266912123395,4975.529998676655,25.0,3.58,-0.0,0.2,creep_hold
4725.0,378.9689024119283,30.04052054903173,4975.498778197449,25.0,3.58,-0.0,0.2,creep_hold
4726.0,376.9523780529461,29.89156504095897,4975.435552682338,25.0,3.58,-0.0,0.2,creep_hold
4727.0,378.8391629765624,30.03174355381944,4975.503116495448,25.0,3.58,-0.0,0.2,creep_hold
4728.0,377.58248140038086,29.939072696324505,4975.465449417686,25.0,3.58,-0.0,0.2,creep_hold
4729.0,376.9243894514912,29.890741811221567,4975.378582083589,25.0,3.58,-0.0,0.2,creep_hold
4730.0,377.1847050140052,29.910441112148533,4975.400003401194,25.0,3.58,-0.0,0.2,creep_hold
4731.0,378.62802370822766,30.01777027468353,4975.387036913768,25.0,3.58,-0.0,0.2,creep_hold
4732.0,376.64185891047737,29.871063622998324,4975.363277184156,25.0,3.58,-0.0,0.2,creep_hold
4733.0,375.7735917940321,29.80716420696534,4975.282158232612,25.0,3.58,-0.0,0.2,creep_hold
4734.0,377.32181596263615,29.922264145380456,4975.269297184316,25.0,3.58,-0.0,0.2,creep_hold
4735.0,377.4718313520112,29.933793063111946,4975.343281207695,25.0,3.58,-0.0,0.2,creep_hold
4736.0,377.5407198940789,29.939312584746585,4975.350981612069,25.0,3.58,-0.0,0.2,creep_hold
4737.0,375.086810838408,29.757958210252443,4975.300169626986,25.0,3.58,-0.0,0.2,creep_hold
4738.0,376.9454467837943,29.89605161361439,4975.359598820137,25.0,3.58,-0.0,0.2,creep_hold
4739.0,376.54563060190026,29.866852266807427,4975.203908143671,25.0,3.58,-0.0,0.2,creep_hold
4740.0,376.1607188365143,29.838756950852915,4975.268947273337,25.0,3.58,-0.0,0.2,creep_hold
4741.0,375.86656323647,29.817384313812592,4975.300210456971,25.0,3.58,-0.0,0.2,creep_hold
4742.0,376.740733532596,29.88255433574785,4975.239778918286,25.0,3.58,-0.0,0.2,creep_hold
4743.0,376.13533274691696,29.83812649977163,4975.17627909573,25.0,3.58,-0.0,0.2,creep_hold
4744.0,376.088422274794,29.835068316651405,4975.267006573647,25.0,3.58,-0.0,0.2,creep_hold
4745.0,378.0698212305988,29.98225527634065,4975.2208597429335,25.0,3.58,-0.0,0.2,creep_hold
4746.0,376.0559047842828,29.83349294698391,4975.186455141587,25.0,3.58,-0.0,0.2,creep_hold
4747.0,374.76990949019904,29.738650702977708,4975.262478881993,25.0,3.58,-0.0,0.2,creep_hold
4748.0,374.9392669496373,29.7516123666398,4975.09177932356,25.0,3.58,-0.0,0.2,creep_hold
4749.0,375.0308711474258,29.758814529438947,4975.122420478091,25.0,3.58,-0.0,0.2,creep_hold
4750.0,374.1101649956491,29.69103074041845,4975.1273273715,25.0,3.58,-0.0,0.2,creep_hold
4751.0,376.7455569164235,29.88666162343878,4975.170943736296,25.0,3.58,-0.0,0.2,creep_hold
4752.0,377.4525392718167,29.939447353467905,4975.076877566662,25.0,3.58,-0.0,0.2,creep_hold
4753.0,374.8906907184815,29.75009746062826,4975.104000959289,25.0,3.58,-0.0,0.2,creep_hold
4754.0,376.3638400797143,29.85963630220106,4975.002270031195,25.0,3.58,-0.0,0.2,creep_hold
4755.0,374.6353136206826,29.73201397190241,4975.075719907274,25.0,3.58,-0.0,0.2,creep_hold
4756.0,374.63290071699873,29.73225190496287,4975.022178999901,25.0,3.58,-0.0,0.2,creep_hold
4757.0,373.49843196600176,29.64863384933346,4974.978823181906,25.0,3.58,-0.0,0.2,creep_hold
4758.0,375.1256217491981,29.76958309253319,4975.0319408042105,25.0,3.58,-0.0,0.2,creep_hold
4759.0,376.3527390812192,29.86089733934957,4974.983133633102,25.0,3.58,-0.0,0.2,creep_hold
4760.0,376.316115862412,29.85860117499348,4974.985853882807,25.0,3.58,-0.0,0.2,creep_hold
4761.0,375.5135073407049,29.79956535857073,4974.980981295388,25.0,3.58,-0.0,0.2,creep_hold
4762.0,374.6497194632904,29.735997738021517,4974.993425874396,25.0,3.58,-0.0,0.2,creep_hold
4763.0,376.05831903765824,29.84075511390061,4974.961538173962,25.0,3.58,-0.0,0.2,creep_hold
4764.0,376.5283376020619,29.875987970523106,4974.907513464277,25.0,3.58,-0.0,0.2,creep_hold
4765.0,373.95236101776845,29.68559155687174,4974.929435607473,25.0,3.58,-0.0,0.2,creep_hold
4766.0,374.92119658589775,29.757773821177608,4974.854104774923,25.0,3.58,-0.0,0.2,creep_hold
4767.0,374.5364224552632,29.72968870038987,4974.866244339649,25.0,3.58,-0.0,0.2,creep_hold
4768.0,373.87787136210994,29.68132380460074,4974.873095565575,25.0,3.58,-0.0,0.2,creep_hold
4769.0,373.2787647492673,29.63736220364943,4974.910475130054,25.0,3.58,-0.0,0.2,creep_hold
4770.0,373.5568978537747,29.65838132250183,4974.948271276523,25.0,3.58,-0.0,0.2,creep_hold
4771.0,374.4356493003836,29.723890688917304,4974.977804081264,25.0,3.58,-0.0,0.2,creep_hold
4772.0,374.5147565284883,29.730167150258392,4974.841538502651,25.0,3.58,-0.0,0.2,creep_hold
4773.0,374.33364386349416,29.71716806396253,4974.742834555919,25.0,3.58,-0.0,0.2,creep_hold
4774.0,375.4097362222456,29.797295275721893,4974.796604465,25.0,3.58,-0.0,0.2,creep_hold
4775.0,373.3723312179097,29.64679305317849,4974.884091631518,25.0,3.58,-0.0,0.2,creep_hold
4776.0,372.7363387390876,29.60009916585834,4974.8391257188605,25.0,3.58,-0.0,0.2,creep_hold
4777.0,372.7504620554607,29.6015620041082,4974.802943322496,25.0,3.58,-0.0,0.2,creep_hold
4778.0,374.26156321439066,29.713912089954864,4974.77329208864,25.0,3.58,-0.0,0.2,creep_hold
4779.0,373.2611685878855,29.64022545095448,4974.786753365371,25.0,3.58,-0.0,0.2,creep_hold
4780.0,372.0856489957417,29.55356659227716,4974.671920002702,25.0,3.58,-0.0,0.2,creep_hold
4781.0,374.59537801891815,29.73988911251245,4974.667053748541,25.0,3.58,-0.0,0.2,creep_hold
4782.0,375.00542101557465,29.770679334487014,4974.726898445581,25.0,3.58,-0.0,0.2,creep_hold
4783.0,373.720880630152,29.67594486149274,4974.670967786517,25.0,3.58,-0.0,0.2,creep_hold
4784.0,374.11852011604975,29.705816304892576,4974.668807478169,25.0,3.58,-0.0,0.2,creep_hold
4785.0,372.0133546866391,29.55029479160289,4974.68869362038,25.0,3.58,-0.0,0.2,creep_hold
4786.0,371.9311928788883,29.544625398436168,4974.619863706641,25.0,3.58,-0.0,0.2,creep_hold
4787.0,373.442951225601,29.657024164859337,4974.6760173585535,25.0,3.58,-0.0,0.2,creep_hold
4788.0,373.4253581434048,29.656137640252204,4974.630409712768,25.0,3.58,-0.0,0.2,creep_hold
4789.0,372.9582936089813,29.62195693399861,4974.638916550304,25.0,3.58,-0.0,0.2,creep_hold
4790.0,372.7974324269544,29.61045795755217,4974.644459475067,25.0,3.58,-0.0,0.2,creep_hold
4791.0,372.3934045860702,29.5809466360052,4974.594135880925,25.0,3.58,-0.0,0.2,creep_hold
4792.0,374.4002491709808,29.730018457109693,4974.599891359747,25.0,3.58,-0.0,0.2,creep_hold
4793.0,372.0365427221766,29.555345757198264,4974.546565915075,25.0,3.58,-0.0,0.2,creep_hold
4794.0,372.6956250914525,29.60458334010759,4974.502106107234,25.0,3.58,-0.0,0.2,creep_hold
4795.0,373.803785752101,29.687085981637114,4974.516064510019,25.0,3.58,-0.0,0.2,creep_hold
4796.0,371.68028138153136,29.530206028261585,4974.554542152649,25.0,3.58,-0.0,0.2,creep_hold
4797.0,372.7806562840219,29.61213194696459,4974.503628543364,25.0,3.58,-0.0,0.2,creep_hold
4798.0,372.4579640718317,29.58864548680235,4974.529515179222,25.0,3.58,-0.0,0.2,creep_hold
4799.0,373.1262632646406,29.63856579738079,4974.619129240957,25.0,3.58,-0.0,0.2,creep_hold
4800.0,369.999417140874,29.407364232657336,4974.4730948538445,25.0,3.58,-0.0,0.2,creep_hold
4801.0,372.08426610530825,29.56221415594876,4974.493375262791,25.0,3.58,-0.0,0.2,creep_hold
4802.0,371.5316328215459,29.52169502381821,4974.450353087991,25.0,3.58,-0.0,0.2,creep_hold
4803.0,373.344823785032,29.656422132224588,4974.486846811243,25.0,3.58,-0.0,0.2,creep_hold
4804.0,372.13416294156576,29.56716021789376,4974.436164983369,25.0,3.58,-0.0,0.2,creep_hold
4805.0,371.5635088056327,29.52530620782464,4974.384664016871,25.0,3.58,-0.0,0.2,creep_hold
4806.0,372.9490917945736,29.6283586514499,4974.411768274676,25.0,3.58,-0.0,0.2,creep_hold
4807.0,372.6394716496703,29.605840492568174,4974.402654282218,25.0,3.58,-0.0,0.2,creep_hold
4808.0,372.9530683899696,29.62948654740516,4974.380049183493,25.0,3.58,-0.0,0.2,creep_hold
4809.0,372.9566285198749,29.630166927398143,4974.370555794955,25.0,3.58,-0.0,0.2,creep_hold
4810.0,372.5795725418071,29.602653521615338,4974.353602585477,25.0,3.58,-0.0,0.2,creep_hold
4811.0,371.17457013755353,29.49899593611508,4974.366376620867,25.0,3.58,-0.0,0.2,creep_hold
4812.0,371.9821293134875,29.559231800999072,4974.304225775627,25.0,3.58,-0.0,0.2,creep_hold
4813.0,371.9175064491667,29.55486158882716,4974.355031182604,25.0,3.58,-0.0,0.2,creep_hold
4814.0,371.9192773346076,29.55540943219315,4974.32228443098,25.0,3.58,-0.0,0.2,creep_hold
4815.0,371.8335001531635,29.549472233567677,4974.251920093208,25.0,3.58,-0.0,0.2,creep_hold
4816.0,371.5252011096487,29.527051934048053,4974.230891217318,25.0,3.58,-0.0,0.2,creep_hold
4817.0,370.95124335277615,29.484953211316757,4974.289269407602,25.0,3.58,-0.0,0.2,creep_hold
4818.0,371.2354330576357,29.50642096723228,4974.2626607597,25.0,3.58,-0.0,0.2,creep_hold
4819.0,370.2632434469378,29.43482358866206,4974.280734609339,25.0,3.58,-0.0,0.2,creep_hold
4820.0,370.284410120804,29.436808157096596,4974.229314833763,25.0,3.58,-0.0,0.2,creep_hold
4821.0,371.8435325285279,29.552715372483547,4974.21687063368,25.0,3.58,-0.0,0.2,creep_hold
4822.0,370.73801225304175,29.47124164837346,4974.13314534066,25.0,3.58,-0.0,0.2,creep_hold
4823.0,371.087505441313,29.49754669935652,4974.139232022509,25.0,3.58,-0.0,0.2,creep_hold
4824.0,370.3946094531563,29.44663773727084,4974.202741597763,25.0,3.58,-0.0,0.2,creep_hold
4825.0,369.2385041667974,29.361416975318328,4974.155503074448,25.0,3.58,-0.0,0.2,creep_hold
4826.0,370.40793615047016,29.448458233368164,4974.149633339649,25.0,3.58,-0.0,0.2,creep_hold
4827.0,372.3620013323616,29.59362046906382,4974.1720408880265,25.0,3.58,-0.0,0.2,creep_hold
4828.0,370.5811121395495,29.462119417744407,4974.082890721398,25.0,3.58,-0.0,0.2,creep_hold
4829.0,369.9411833157834,29.41513394931729,4974.0779890044805,25.0,3.58,-0.0,0.2,creep_hold
4830.0,371.2542063342285,29.512811580313222,4974.044152097597,25.0,3.58,-0.0,0.2,creep_hold
4831.0,370.0152028121677,29.42145020830872,4974.103870731055,25.0,3.58,-0.0,0.2,creep_hold
4832.0,369.8245782584987,29.40774653766657,4974.077314809434,25.0,3.58,-0.0,0.2,creep_hold
4833.0,368.81240047487057,29.33318707221264,4973.982794449892,25.0,3.58,-0.0,0.2,creep_hold
4834.0,368.5980287119706,29.31772434903486,4974.173878814996,25.0,3.58,-0.0,0.2,creep_hold
4835.0,370.668748825118,29.47152769074948,4974.079697368166,25.0,3.58,-0.0,0.2,creep_hold
4836.0,370.3291308401756,29.44678746964264,4974.086423810393,25.0,3.58,-0.0,0.2,creep_hold
4837.0,370.1679650455295,29.43526592929848,4974.032343731842,25.0,3.58,-0.0,0.2,creep_hold
4838.0,370.7608688723518,29.479601397951985,4974.065536922276,25.0,3.58,-0.0,0.2,creep_hold
4839.0,369.5483100034124,29.390198889141654,4973.951584876601,25.0,3.58,-0.0,0.2,creep_hold
4840.0,369.965328189148,29.421505791788736,4973.921110441918,25.0,3.58,-0.0,0.2,creep_hold
4841.0,369.01729683331456,29.351697913578857,4973.955751014259,25.0,3.58,-0.0,0.2,creep_hold
4842.0,368.9626969447221,29.348070144053487,4973.926161154122,25.0,3.58,-0.0,0.2,creep_hold
4843.0,369.0141918914972,29.352301251222013,4973.961703548677,25.0,3.58,-0.0,0.2,creep_hold
4844.0,370.6695205337025,29.475334854348336,4973.979060840445,25.0,3.58,-0.0,0.2,creep_hold
4845.0,370.3481307837302,29.451944872868904,4973.902947387661,25.0,3.58,-0.0,0.2,creep_hold
4846.0,368.57341064204377,29.32090078829954,4973.912135919672,25.0,3.58,-0.0,0.2,creep_hold
4847.0,369.200985585293,29.36780448779949,4973.881200605361,25.0,3.58,-0.0,0.2,creep_hold
4848.0,369.5793552289463,29.396248535477504,4973.886773068717,25.0,3.58,-0.0,0.2,creep_hold
4849.0,368.5928426584836,29.32359019692471,4973.929014012478,25.0,3.58,-0.0,0.2,creep_hold
4850.0,370.0135371522367,29.429243492758268,4973.894855485759,25.0,3.58,-0.0,0.2,creep_hold
4851.0,368.4916167001049,29.31692531111888,4973.899467346662,25.0,3.58,-0.0,0.2,creep_hold
4852.0,368.8815051099121,29.34622260073423,4973.957048097779,25.0,3.58,-0.0,0.2,creep_hold
4853.0,368.8214805338708,29.34219300250895,4973.83966392502,25.0,3.58,-0.0,0.2,creep_hold
4854.0,367.24966141029,29.22617862298444,4973.836206456321,25.0,3.58,-0.0,0.2,creep_hold
4855.0,367.2842783330752,29.22915950615372,4973.828767407755,25.0,3.58,-0.0,0.2,creep_hold
4856.0,368.1125675583243,29.290930930246247,4973.775209421811,25.0,3.58,-0.0,0.2,creep_hold
4857.0,370.10051506901993,29.438602968075557,4973.799887803405,25.0,3.58,-0.0,0.2,creep_hold
4858.0,369.4362863694873,29.389817508850918,4973.703227677288,25.0,3.58,-0.0,0.2,creep_hold
4859.0,369.2465765770458,29.376181598299688,4973.696319936413,25.0,3.58,-0.0,0.2,creep_hold
4860.0,368.1098777035085,29.292398348408035,4973.747555794775,25.0,3.58,-0.0,0.2,creep_hold
4861.0,368.2077706463893,29.300066344176983,4973.733543497906,25.0,3.58,-0.0,0.2,creep_hold
4862.0,368.66035308124304,29.334007635647637,4973.715868545329,25.0,3.58,-0.0,0.2,creep_hold
